Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-25T00:00:00.000Z,"My Dad, retired Vietnam veteran, received this as a gift and he Loves it so much. Very user friendly and great quality for the price.",Gifted this tablet to my Dad,luna
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-19T00:00:00.000Z,Bought one to replace the smaller (non HD) version. Lot faster and picture is noticeably better. Would recommend for anyone not wanting to spend the extra $50 or so on the big names.,Good bargain tablet,mruiz9
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-04T00:00:00.000Z,"I GOT THE FIRE HD SO MY KIDS COULD READ BOOKS , PLAY GAMES AND WATCH THEIR SHOWS . WITHOUT SPENDING AN ARM AND A LEG FOR THE TABLET. I THINK THIS IS A GOOD TABLE FOR KIDS / YOUNG TEENS WHO WANT TO HAVE A TABLET BUT NOT BREAK THE BANK.",most for the money,lucky
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-23T00:00:00.000Z,"Works great for my teenage son. He uses it for reading, playing games, and watching movies",perfect for teenage son,JoJo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-10-28T00:00:00.000Z,Nice upgrade from my old kindle. I like it very much.,great product,johnbestbuy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,"Great buy for the money, no complaints. Highly recommended.",Fantastic,Bobby09
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,"Bought this tablet for a child at Christmas. After days of research, this tablet seemed to be the best buy of the lot. It had a good processor, decent memory, and good reviews. It should be exactly what a 12 year old would need in a tablet at a great price.",Great buy for the price,GaTraveler
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-22T00:00:00.000Z,Perfect thing I needed to read books on and play my games,Great tablet,Zach
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-29T00:00:00.000Z,"Love this tablet for streaming, facebook, games and general web surfing. The apps are available on the amazon underground, not google playstore, so some apps that you may be used to using, may not be available on amazon underground. Overall, great tablet for the price. Would recommend.",Great for entertainment,Jslu
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Bought for my daughter instead of an I-pad. Works well, love the Amazon Underground App Store, but battery life doesn't seem to last as long as older I-pads. Easy enough though for a child to use.",Excellent tablet for the money,daniel0son
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,My son loves it. There are a lot of kid friendly apps available.,Great for children,MamaP
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-03T00:00:00.000Z,"Paid $60 for it on sale during holidays, couldn't ask for better product for the price",Great price,happybuyer
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-19T00:00:00.000Z,good price for the product. I purchased for my middle school son.,Decent tablet,anil
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-14T00:00:00.000Z,Great tablet for streaming ! good internet connection along with a nice display,Great tablet!,Xaso
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-09T00:00:00.000Z,This tablet is quick and as good as my iPad! I use the tablet specifically for one aspect of my life and it performs great! I am pleasantly surprised by its performance!,Fabulous easy tablet,Jada
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"This is my third Kindle (second Fire). I use it constantly primarily for reading electronic books. Currently have over 350 books in Kindle library. Like it best when traveling as I don't have to carry a bunch of hardback books with me. Anywhere I go where I know there will be a waiting line (haircut, doctor's or dentist's office) I have it with me and use it productively to read..",some improvements over my earlier version,AFPRO
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,The perfect reader,divapb
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-04T00:00:00.000Z,"This is a great tablet. It has amazing storage. I use mine daily. Great for reading, surfing the web and games. The one small thing I don't like is Amazon prime shows are a bit dark for some reason. Hulu and Netflix work wonderful.",Great tablet,Shelleyp
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-15T00:00:00.000Z,"The Kindle Fire HD has a larger screen (8"" vs. 7"") and images are crisper with more vibrant colors.",Outstanding replacement for original Kindle Fire,David
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-27T00:00:00.000Z,"It's a good starter tablet, to bad it runs on the Amazon OS.",Good for the price,darkangel1010
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-03T00:00:00.000Z,"My 76 year old mom loves this! She now has something to do while waiting in doctors offices - loves to read, do crosswords, etc.",Excellent choice for my mom,sg77
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-04T00:00:00.000Z,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down.",Everything you expect from Amazon,jessxhart
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-14T00:00:00.000Z,I truly enjoy this product. I have an older one but this is superb in all areas of entertainment.,Great tablet for the money,Home
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,Got this for my sister as a Christmas present and she loved it.Easy to use and great for books.,Perfect for a gift,adedios
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,"I bought two of these Fire Tablets for gifts for my sons. They are both thrilled with the features. They use them for gaming, music, photo albums, emails and online activities. The HD is what sold me. I have a Kindle Fire 2nd generation and I enjoyed mine so much since 2012, I looked into getting this one.",Super Nice Tablet,Selk
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-04T00:00:00.000Z,The functionality is great although I wish it came in more colors.,Great overall tablet for multiple uses,Avery
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,I chose this one because of the price and size of screen to use as an ereader. It has not disappointed.,Great as ereader,Me2016
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-03T00:00:00.000Z,Had a great experience with my Best Buy rep! Great Job!,Great,Kristen
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-17T00:00:00.000Z,"My nephews love to play with my phone. Now as anyone who has been around small humans knows they have an astounding ability to perpetually have something sticky on their hands. However, if its a rare case where they don't they will probably drop the device from the lack of said stickum. The kindel has come to my rescue as it has everything they need to be entertained. And best of all it lacks the anxiety inducing price tag for that moment when the kids demonstrate Murphy's law in action.",Kid Friendly,CitizenOfTheWorld
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,It's not a regular tablet but I just use it to use Facebook,Good for what I use it for,Scooby
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-26T00:00:00.000Z,I like the size of the device as well as the expandable storage,Great device,Stew
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-20T00:00:00.000Z,"I use most of Amazon services (Prime, Kindle, Music, Video, Alexa) and this is the best companion to access all services seamlessly. This tablet also has great features/expansion and performance.",Best companion for Amazon users,RudiP
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,The Amazon tablet line is possibly one of the best our there. The functionalities of android and windows with the ease of use equal to an Ipad,Great value,Klingejm
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-12T00:00:00.000Z,I've purchased a number of Kindle Fire products for family over the past several years and continue to use them. Easy to use for even my youngest Grandchildren or my 87 year old Mother-In-Law which they use as a reader and for games. An overall good value.,Good Value,Steve2111
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,Amazon fire tablet is great and easy to use. Good value!,Great. Easy to set up and use!,Brad
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-13T00:00:00.000Z,great for beginner or experienced person. Bought as a gift and she loves it,very fast,truman
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-18T00:00:00.000Z,Tablet is good for beginners and those that like to read,Good Deal,Mavsfan09
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-31T00:00:00.000Z,Love the Tablet. Wonderful battery life. Great for Movies.,Great Tablet.,Matt
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,Grandson used a borrowed one at school. So now has his own .,A gift for a very appreciative grandson,Suzy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-04T00:00:00.000Z,i have had not issues with my purchase. i found a great cover for it on line on amazon and use it every night. thank you for your service.,great product and service,Zumbaqueen
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,"My son wanted a tablet just for his books. We looked at e-readers and tablets, this was so much better and the price was perfect.",Kindle Fire,WentzvilleFamily
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-14T00:00:00.000Z,I decided to buy this instead of a traditional kindle and I do not regret my decision at all!The only con (for those evaluating this as a tablet) is that Amazon has their own App Store. Many apps from GooglePlay/AppStore are simply not available.,Best tablet for price,JCD1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-10-29T00:00:00.000Z,Easy to read. Light in weight. Has many good features.,Great tablet,Rich
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,This is my 2nd Fire tablet. I will alwyas need one. Just wish they lasted longer than 4 years.,Very versatile.,Belle
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-09T00:00:00.000Z,My wife absolutely loves this tablet. It wad an early Christmas present,Tablet,Kml001983
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,"Very easy to use and navigate. My 6 and 4 year old grandsons can use them with ease. Some apps are limited as you do not have Google Play, but there is plenty of games and learning games available.",Great for the grandkids,Tazman
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-25T00:00:00.000Z,This tablet does all I need a tablet to do. Reason why it's my 3rd one.,Great price!,EddieG
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-12T00:00:00.000Z,Can't believe I waited so long to get a real e-reader. So easy to read from.,"Great interface, great screen for reading",AcidBobJ
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,I really enjoy my amazon. It is getting easyer to use and I am finding new apps every day.,Great,Joan68
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-16T00:00:00.000Z,My daughter love this tablet! Easy to use and carry,Great tablet,Ricardo1agui
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,Fun to use and also easy for kids to use as well! Good tablet for books and games for all the family!,Great!,Jenny
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-31T00:00:00.000Z,"I'm very happy with my Kindle Fire. Beyond being able to read books, it does all sorts of things and is able to download a huge variety of apps. It also holds a charge very long. The size is perfect and portable, yet the screen is much larger than a smartphone, which I love. I would definitely recommend this tablet to others!",Great Tablet!,SpencerG
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-03T00:00:00.000Z,"I can play games, surf the internet or watch movies. I can check my e-mail or just about do anything I can do on a regular computer.I strongly recommend it.",awesome price for a great item,drummer1961
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"Purchased as a door prize gift given with a one year Amazon membership. The recipient loves it and says it performs very well. (As a past Amazon Fire user, now i-Pad graduate, I loved my Amazon Fire for more than 4 years without any problems. In fact, I just recycled it on to my son and it runs like a champ).",Excellent -- purchased for door prize,PJWSTKTN
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-16T00:00:00.000Z,Love love love my kindle fire. Had the original and then bought and iPad then bought this kindle and I am wondering why I even bought the iPad. Will not switch again. I will stick with my kindle.,Kindle fire,JandM
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-28T00:00:00.000Z,"for the money, you will be well pleased, I think it is a big bargain !",nice display,Yesman
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-08T00:00:00.000Z,"The new tablet is great ！ nice upgrades！Love how easy it is to use. Easy to get apps, shop and browse the web.",very nice tablet for the price,Ivanmanxi
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-14T00:00:00.000Z,The tablet was a good gift for Christmas. I bought it on black Friday for a cheap price,Great Tablet for Good Price,Allison
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,It was great product. the price which I got it was great.,Good product,WDExternaldrive
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-20T00:00:00.000Z,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",Great tablet for the price,Tuowls
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-29T00:00:00.000Z,Great price on a good tablet... especially on Black Friday,Great Buy,bart
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,"I've had my other Kindle Fire for 5-6 years. It's still working but slowing down. I bought the updated version while it was on sale. I love it! I play games on it, download books, check my email and facebook. It's like a portable mini computer and I wouldn't be without it. I like it better than other people's tablets and you can't beat the price. I bought some for gifts and everybody loves it! I'd recommend it to people of all ages.",Great updated Kindle,DLynne
